file_id,toc_section,toc_section_pos,toc_section_len,is_section_in_summary
4995,Chief Executive’s Statement,265,509,True
4995,• Key Performance Indicators (KPIs),774,357,False
4995,• Principal Risks and Uncertainties,1131,29,False
4995,Report on Corporate Responsibility,1160,328,False
4995,Board of Directors,1488,134,False
4995,Directors’ Report,1622,376,False
4995,• Corporate Governance Statement,1998,157,False
4995,Directors’ Remuneration Report,2155,1463,False
4995,Statement of Directors’ Responsibilities,3618,325,False
4995,of DRS Data and Research Services plc,3943,310,False
4995,Consolidated Income Statement,4253,37,False
4995,Consolidated Statement of Financial Position,4290,46,False
4995,Consolidated Statement of Changes in Equity,4336,37,False
4995,Consolidated Statement of Cash Flows,4373,41,False
4995,Notes to the Financial Statements,4414,1193,False
4995,Parent Company Statement of Financial Position,5607,427,False
4995,Parent Company Statement of Changes in Equity,6034,3,False
4995,Parent Company Statement of Cash Flows,6037,31,False
4995,Notes to the Parent Company Financial Statements,6068,279,False
4997,Financial Highlights,75,81,True
4997,Group Overview,156,177,False
4997,Chairman’ s Statement,333,105,True
4997,Chief Executive’ s Review,438,175,True
4997,Operating Review,613,404,False
4997,Operating Review Products,1017,257,False
4997,Financial Review,1274,449,False
4997,Corporate Social,1723,372,False
4997,Directors and,2095,122,False
4997,Corporate Governance,2217,233,False
4997,Report on Remuneration,2450,532,False
4997,Directors’ Report,2982,10,False
4997,Independent Auditor’ s Report,2992,11,False
4997,Financial Statements and,3003,1404,False
4997,Five Year Financial Summary,4407,47,False
4997,Notice of Annual General Meeting,4454,422,False
4997,Shareholder Information,4876,112,False
4998,Highlights,103,63,True
4998,Group Overview,166,212,False
4998,Chairman’s Statement,378,5,True
4998,Chief Executive’s Review,383,307,True
4998,Operating Review,690,590,False
4998,Financial Review,1280,439,True
4998,Directors and Company Secretary,1719,151,False
4998,Corporate Social Responsibility Review,1870,400,False
4998,Corporate Governance,2270,164,False
4998,Report on Remuneration,2434,764,False
4998,Directors’ Report,3198,298,False
4998,Independent Auditor’s Report,3496,72,False
4998,Financial Statements and,3568,670,True
4998,Five Year Financial Summary,4238,597,False
4998,Notice of Annual General Meeting,4835,594,False
4998,Shareholder Information,5429,122,False
4999,Highlights,42,48,True
4999,Group Overview,90,199,False
4999,Chairman’s Statement,289,107,True
4999,Chief Executive’s Review,396,325,True
4999,Operating Review,721,875,False
4999,Financial Review,1596,450,False
4999,Corporate Social,2046,506,False
4999,Directors and Company,2552,109,False
4999,Corporate Governance,2661,225,False
4999,Remuneration Report,2886,648,False
4999,Directors’ Report and Directors’,3534,408,False
4999,Independent Auditors’ Report,3942,3,False
4999,Financial Statements and Notes,3945,1424,False
4999,Five Year Financial Summary,5369,308,False
4999,Notice of Annual General Meeting,5677,309,False
4999,Shareholder Information,5986,93,False
4999,Principal Locations,6079,94,False
5000,Highlights,89,23,True
5000,Group Overview,112,184,False
5000,Chairman’s Statement,296,107,True
5000,Directors and Company Secretary,403,105,False
5000,Chief Executive’s Review,508,371,True
5000,Description of the Group,879,67,False
5000,Strategy,946,67,False
5000,Operating Review,1013,94,False
5000,Financial Review,1107,1514,False
5000,Risk Management,2621,60,False
5000,Corporate Social Responsibility Review,2681,156,False
5000,Corporate Governance,2837,157,False
5000,Remuneration Report,2994,157,False
5000,Directors’ Report and,3151,1185,False
5000,Auditors’ Report,4336,2,False
5000,Contents of the Financial Statements,4338,182,False
5000,Consolidated Financial Statements,4520,508,False
5000,Company Balance Sheet and Notes,5028,2597,False
5000,Five Year Financial Summary,7625,88,False
5000,Notice of Annual General Meeting 2006,7713,602,False
5000,Shareholder Information,8315,115,False
5000,Principal Locations,8430,116,False
5002,Highlights,123,105,True
5002,Our Activities,228,85,False
5002,Chairman’s Statement,313,78,True
5002,Chief Executive’s Review,391,1,True
5002,Strategy,392,394,True
5002,Key Performance Indicators,786,108,False
5002,Delivering Progress,894,296,False
5002,Description of the Group,1190,317,False
5002,Operating Review,1507,647,False
5002,Financial Review,2154,441,False
5002,Risk Management,2595,56,False
5002,Corporate Responsibility Review,2651,747,False
5002,Directors and Company Secretary,3398,101,False
5002,Corporate Governance,3499,6,False
5002,Remuneration Report,3505,244,False
5002,Directors’ Report and Directors’,3749,444,False
5002,Index to the Financial Statements and Five-Year,4193,445,False
5002,Independent Auditors’ Report,4638,5,False
5002,Consolidated Financial Statements and Notes,4643,36,False
5002,Company Balance Sheet and Notes,4679,13,False
5002,Five-Year Financial Summary,4692,2513,False
5002,Notice of Annual General Meeting 2008,7205,677,False
5002,Shareholder Information,7882,76,False
5002,Principal Offices,7958,146,False
5003,Highlights,62,70,True
5003,Our Activities,132,116,False
5003,Strength and Action,248,105,False
5003,Chairman’s Statement,353,84,True
5003,Chief Executive’s Review,437,206,True
5003,Strategy,643,148,True
5003,Our Key Performance,791,101,False
5003,Description of the Group,892,174,False
5003,Operating Review,1066,595,False
5003,Financial Review,1661,354,False
5003,Risk Management,2015,189,False
5003,Corporate Responsibility,2204,2,False
5003,Directors and,2206,23,False
5003,Corporate Governance,2229,723,False
5003,Remuneration Report,2952,107,False
5003,Directors’ Report and,3059,129,False
5003,Index to the Financial,3188,911,False
5003,Independent Auditors’,4099,2,False
5003,Consolidated Financial,4101,37,False
5003,Company Balance,4138,14,False
5003,Five-Year Financial,4152,2597,False
5003,Notice of Annual General,6749,415,False
5003,Shareholder Information,7164,93,False
5003,Principal Offices BUSINESS REVIEW,7257,93,False
5004,Building the Business of Tomorrow,130,283,False
5004,Focused on the Future with Miles,413,156,False
5004,DS Smith Group at a Glance,569,164,True
5004,Highlights,733,133,True
5004,Chairman’s Statement,866,148,True
5004,Chief Executive’s Review,1014,171,True
5004,A Clear and Consistent Strategy,1185,40,False
5004,Our Group Key Performance Indicators,1225,141,False
5004,Description of the Group,1366,315,False
5004,Operating Review,1681,491,False
5004,Financial Review,2172,666,True
5004,Risk Management,2838,183,False
5004,Corporate Responsibility Review,3021,806,False
5004,Directors and Company Secretary,3827,113,False
5004,Corporate Governance,3940,291,False
5004,Remuneration Report,4231,1104,False
5004,Directors’ Report and Directors’,5335,4847,False
5005,Our Strategy,494,688,False
5005,Financial Highlights,1182,102,True
5005,Chairman’s Statement,1284,166,True
5005,Group Chief Executive’s Statement,1450,206,True
5005,Operating Review,1656,297,False
5005,Financial Review,1953,428,False
5005,Risk Management,2381,106,False
5005,Corporate Responsibility Review,2487,771,False
5005,Directors,3258,112,False
5005,Group Steering Team,3370,99,False
5005,Corporate Governance,3469,33,False
5005,Remuneration Report,3502,5276,False
5005,Directors’ Report and Directors’ Responsibilities Statement,8778,5276,False
5005,Notice of Annual General Meeting 2011,14054,1839,False
5005,Shareholder Information,15893,474,False
5006,Chairman’s statement,118,171,True
5006,Chief Executive’s statement,289,229,True
5006,At a glance,518,15,False
5006,Operating review,533,333,False
5006,Financial review,866,41,False
5006,Corporate Responsibility review,907,1925,False
5006,Risk management,2832,315,False
5006,Directors and Company Secretary,3147,133,False
5006,Corporate Governance,3280,29,False
5006,Remuneration Report,3309,1473,False
5006,Directors’ Report and Directors’,4782,531,False
5006,Independent Auditor’s Report,5313,105,False
5006,Consolidated Financial,5418,311,False
5006,Company Balance Sheet and Notes,5729,2328,False
5006,Five-Year Financial Summary,8057,814,False
5006,Notice of Annual General,8871,240,False
5006,Shareholder Information We are becoming the leader,9111,241,False
5007,At a Glance,106,146,False
5007,More Focus,252,41,False
5007,More Ideas,293,30,False
5007,More Efﬁciency,323,50,False
5007,More Growth,373,45,False
5007,More Sustainable Value,418,71,False
5007,Chairman’s Statement,489,205,True
5007,Chief Executive’s Review,694,448,True
5007,Operating Review,1142,337,False
5007,Financial Review,1479,563,False
5007,Corporate Responsibility Review,2042,195,False
5007,Board of Directors and Company Secretary,2237,46,False
5007,Corporate Governance Report,2283,1716,False
5007,Remuneration Report,3999,1576,False
5007,Directors’ Report and Directors’,5575,493,False
5007,Independent Auditor’s Report,6068,104,False
5007,Consolidated Financial Statements,6172,297,False
5007,Company Balance Sheet and Notes,6469,3225,False
5007,Five-Year Financial Summary 2 Annual Report and Accounts 2013 wwwdssmithukcom,9694,202,False
5016,start,33,226,True
5016,Highlights,259,63,True
5016,Chairman’s statement,322,14,True
5016,Chief Executive’s review,336,117,True
5016,Finance Director’s review,453,117,False
5016,Directors and officers,570,130,False
5016,Corporate governance report,700,130,False
5016,Remuneration report,830,592,False
5016,Directors’ report and business review,1422,35,False
5016,Statement of Directors’ responsibilities,1457,35,False
5016,Independent Auditors’ report,1492,36,False
5016,Consolidated income statement,1528,35,False
5016,Consolidated balance sheet,1563,36,False
5016,Consolidated cash flow statement,1599,35,False
5016,Consolidated statement of changes,1634,36,False
5016,Accounting policies,1670,315,False
5016,Notes to the annual financial statements,1985,178,False
5016,Parent Company accounts,2163,1065,False
5016,Notice of Annual General Meeting,3228,12,False
5016,Form of proxy,3240,189,False
5017,start,42,118,True
5017,Highlights,160,34,True
5017,Chairman’s statement,194,53,True
5017,Chief Executive’s review,247,220,True
5017,Finance Director’s review,467,135,False
5017,Directors,602,169,False
5017,Corporate governance report,771,127,False
5017,Remuneration report,898,48,False
5017,Directors’ report and business,946,295,False
5017,Statement of Directors’,1241,87,False
5017,Independent Auditor’s report,1328,87,False
5017,Consolidated income statement,1415,88,False
5017,Consolidated balance sheet,1503,87,False
5017,Consolidated cash flow,1590,88,False
5017,Consolidated statement of,1678,17,False
5017,Accounting policies,1695,272,False
5017,Notes to the annual financial,1967,699,False
5017,Parent Company accounts,2666,364,False
5017,Notice of Annual General,3030,96,False
5017,Form of proxy,3126,222,False
5018,Highlights,47,154,True
5018,Chairman’s statement,201,151,True
5018,Chief Executive’s review,352,21,True
5018,Finance Director’s review,373,73,False
5018,Directors,446,145,False
5018,Letter from the Chairman,591,474,False
5018,Corporate governance report,1065,204,False
5018,Letter from the Chairman of the Remuneration,1269,70,False
5018,Remuneration report,1339,143,False
5018,Directors’ report and business review,1482,185,False
5018,Corporate social responsibility,1667,207,False
5018,Statement of Directors’ responsibilities,1874,40,False
5018,Independent Auditor’s report,1914,6,False
5018,Consolidated income statement,1920,74,False
5018,Consolidated statement of comprehensive income,1994,13,False
5018,Consolidated statement of financial position,2007,39,False
5018,Consolidated statement of cash flows,2046,43,False
5018,Consolidated statement of changes in equity,2089,37,False
5018,Accounting policies,2126,217,False
5018,Notes to the annual financial statements,2343,98,False
5018,Parent Company financial statements,2441,984,False
5019,Highlights,53,39,True
5019,Business overview,92,143,False
5019,Chairman’s statement,235,88,True
5019,Chief Executive’s review,323,404,True
5019,Finance Director’s review,727,202,False
5019,Key risks and uncertainties,929,142,False
5019,Letter from the Chairman,1071,45,False
5019,Directors,1116,82,False
5019,Directors’ report and business review,1198,19,False
5019,Corporate governance report,1217,206,False
5019,Audit Committee report,1423,160,False
5019,Nomination Committee report,1583,88,False
5019,Letter from the Chair of the,1671,26,False
5019,Remuneration report,1697,499,False
5019,Corporate social responsibility,2196,164,False
5019,Statement of Directors’ responsibilities,2360,35,False
5019,Independent Auditor’s report,2395,4,False
5019,Consolidated income statement,2399,77,False
5019,Consolidated statement of,2476,13,False
5019,Consolidated statement of financial,2489,40,False
